rule_id,lang,severity,category,cc_type,cc_impact,effort_min,file,line,message,tier
javascript:S7770,javascript,MINOR,MAINTAINABILITY,,,5,src/excel/ExcelAnalyzer.js,1143,arrow function is equivalent to `String`. Use `String` directly.,TIER1
javascript:S3776,javascript,CRITICAL,MAINTAINABILITY,,,5,src/excel/ExcelAnalyzer.js,1179,"Refactor this function to reduce its Cognitive Complexity from 31 to the 15 allowed. 12m MAINTAINABILITY 54 javascript:S6582 Optional chaining should be preferred MAJOR P:src/excel/ ExcelAnalyzer.js(line 1274) Prefer using an optional chain expression instead, as it's more concise and easier to read",TIER1
javascript:S7773,javascript,MINOR,MAINTAINABILITY,,,2,src/excel/ExcelAnalyzer.js,1281,Prefer `Number.isNaN` over `isNaN`.,TIER1
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,src/excel/ExcelAnalyzer.js,1316,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER1
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,src/excel/ExcelAnalyzer.js,1336,"Remove this useless assignment to variable ""type"".",TIER1
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,src/excel/ExcelAnalyzer.js,1336,Remove the declaration of the unused 'type' variable.,TIER1
javascript:S3776,javascript,CRITICAL,MAINTAINABILITY,,,12,src/excel/ExcelAnalyzer.js,1396,Refactor this function to reduce its Cognitive Complexity from 31 to the 15 allowed.,TIER1
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,src/excel/ExcelAnalyzer.js,1397,Remove the declaration of the unused 'summary' variable.,TIER1
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,src/excel/ExcelAnalyzer.js,1397,"Remove this useless assignment to variable ""summary"".",TIER1
javascript:S7773,javascript,MINOR,MAINTAINABILITY,,,2,src/excel/ExcelAnalyzer.js,1442,Prefer `Number.isNaN` over `isNaN`.,TIER1
javascript:S7773,javascript,MINOR,MAINTAINABILITY,,,2,src/excel/ExcelAnalyzer.js,1442,Prefer `Number.parseFloat` over `parseFloat`.,TIER1
javascript:S7773,javascript,MINOR,MAINTAINABILITY,,,2,src/excel/ExcelAnalyzer.js,1473,Prefer `Number.parseFloat` over `parseFloat`.,TIER1
javascript:S7773,javascript,MINOR,MAINTAINABILITY,,,2,src/excel/ExcelAnalyzer.js,1474,Prefer `Number.isNaN` over `isNaN`.,TIER1
javascript:S6535,javascript,MAJOR,MAINTAINABILITY,,,5,src/excel/ExcelAnalyzer.js,1588,Unnecessary escape character: \ (.,TIER1
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,src/excel/ExcelAnalyzer.js,1640,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER1
javascript:S3776,javascript,CRITICAL,MAINTAINABILITY,,,5,src/excel/ExcelAnalyzer.js,1697,Refactor this function to reduce its Cognitive Complexity from 110 to the 15 allowed. 12m MAINTAINABILITY 55 javascript:S3358 Ternary operators should not be nested MAJOR P:src/excel/ ExcelAnalyzer.js(line 1804) Extract this nested ternary operation into an independent statement.,TIER1
javascript:S3358,javascript,MAJOR,MAINTAINABILITY,,,5,src/excel/ExcelAnalyzer.js,1847,Extract this nested ternary operation into an independent statement.,TIER1
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,__tests__/excel/ExcelAnalyzer.test.ts,39,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,__tests__/excel/ExcelAnalyzer.test.ts,41,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,__tests__/excel/ExcelAnalyzer.test.ts,42,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,__tests__/excel/ExcelAnalyzer.test.ts,43,Don't use a zero fraction in the number.,TIER2
typescript:S7755,typescript,MINOR,MAINTAINABILITY,,,5,__tests__/excel/ExcelAnalyzer.test.ts,651,Prefer `.at(…)` over `[….length - index]`.,TIER2
javascript:S7776,javascript,MINOR,MAINTAINABILITY,,,5,src/excel/ExcelParserService.js,25,"`SUPPORTED_MIM E_TYPES` should be a `Set`, and use `SUPPORTED_MIM E_TYPES.has()` to check existence or non-existence.",TIER1
javascript:S7786,javascript,MINOR,MAINTAINABILITY,,,2,src/excel/ExcelParserService.js,181,`new Error()` is too unspecific for a type check. Use `new TypeError()` instead.,TIER1
javascript:S3776,javascript,CRITICAL,MAINTAINABILITY,,,12,src/excel/ExcelParserService.js,319,Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.,TIER1
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,src/excel/ExcelParserService.js,446,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER1
javascript:S3776,javascript,CRITICAL,MAINTAINABILITY,,,12,src/excel/ExcelParserService.js,495,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,TIER1
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,src/excel/ExcelParserService.js,612,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER1
typescript:S7772,typescript,MINOR,MAINTAINABILITY,,,5,__tests__/excel/ExcelParserService.test.ts,11,Prefer `node:path` over `path`.,TIER2
typescript:S1128,typescript,MINOR,MAINTAINABILITY,,,1,__tests__/excel/ExcelParserService.test.ts,11,Remove this unused import of 'path'. 1m MAINTAINABILITY 56 typescript:S1128 Unnecessary imports should be removed MINOR P:__tests__/excel/ ExcelParserService. test.ts(line 12) Remove this unused import of 'fs'.,TIER2
typescript:S7772,typescript,MINOR,MAINTAINABILITY,,,5,__tests__/excel/ExcelParserService.test.ts,12,Prefer `node:fs` over `fs`.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,__tests__/excel/ExcelParserService.test.ts,228,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,__tests__/excel/ExcelParserService.test.ts,496,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,__tests__/excel/ExcelParserService.test.ts,497,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,__tests__/excel/ExcelParserService.test.ts,498,Don't use a zero fraction in the number.,TIER2
python:S3776,python,CRITICAL,MAINTAINABILITY,,,8,src/prism_salesops/facts.py,15,Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.,TIER3
typescript:S1854,typescript,MAJOR,MAINTAINABILITY,,,1,__tests__/core/prismcore/failover.spec.ts,145,"Remove this useless assignment to variable ""mockProviderConfig"".",TIER2
typescript:S2486,typescript,MINOR,MAINTAINABILITY,,,60,__tests__/core/prismcore/failover.spec.ts,174,Handle this exception or don't catch it at all.,TIER2
typescript:S125,typescript,MAJOR,MAINTAINABILITY,,,5,__tests__/core/prismcore/failover.spec.ts,195,Remove this commented out code.,TIER2
typescript:S125,typescript,MAJOR,MAINTAINABILITY,,,5,__tests__/core/prismcore/failover.spec.ts,236,Remove this commented out code.,TIER2
typescript:S125,typescript,MAJOR,MAINTAINABILITY,,,5,__tests__/core/prismcore/failover.spec.ts,276,Remove this commented out code.,TIER2
typescript:S125,typescript,MAJOR,MAINTAINABILITY,,,5,__tests__/core/prismcore/failover.spec.ts,305,Remove this commented out code.,TIER2
typescript:S125,typescript,MAJOR,MAINTAINABILITY,,,5,__tests__/core/prismcore/failover.spec.ts,345,Remove this commented out code.,TIER2
typescript:S125,typescript,MAJOR,MAINTAINABILITY,,,5,__tests__/core/prismcore/failover.spec.ts,394,Remove this commented out code.,TIER2
typescript:S125,typescript,MAJOR,MAINTAINABILITY,,,5,__tests__/core/prismcore/failover.spec.ts,448,Remove this commented out code. 5m MAINTAINABILITY 57 typescript:S125 Sections of code should not be commented out MAJOR P:__tests__/core/ prismcore/ failover.spec.ts(line 481) Remove this commented out code.,TIER2
typescript:S125,typescript,MAJOR,MAINTAINABILITY,,,5,__tests__/core/prismcore/failover.spec.ts,529,Remove this commented out code.,TIER2
typescript:S125,typescript,MAJOR,MAINTAINABILITY,,,5,__tests__/core/prismcore/failover.spec.ts,584,Remove this commented out code.,TIER2
typescript:S125,typescript,MAJOR,MAINTAINABILITY,,,5,__tests__/core/prismcore/failover.spec.ts,622,Remove this commented out code.,TIER2
typescript:S125,typescript,MAJOR,MAINTAINABILITY,,,5,__tests__/core/prismcore/failover.spec.ts,653,Remove this commented out code.,TIER2
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,src/core/FailoverPrismCore.js,8,Prefer `node:events` over `events`.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,src/core/FailoverPrismCore.js,9,Remove this unused import of 'crypto'.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,src/core/FailoverPrismCore.js,9,Prefer `node:crypto` over `crypto`.,TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,src/core/FailoverPrismCore.js,346,"Remove this useless assignment to variable ""startTime"".",TIER3
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,src/core/FailoverPrismCore.js,346,Remove the declaration of the unused 'startTime' variable.,TIER3
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/FailoverPrismCore.js,427,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,src/core/FailoverPrismCore.js,453,Don't use a zero fraction in the number.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,backend/fast-orchestrator.js,176,Don't use a zero fraction in the number.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,src/chat/FileContextManager.js,10,Prefer `node:crypto` over `crypto`.,TIER1
javascript:S7776,javascript,MINOR,MAINTAINABILITY,,,5,backend/middleware/fileUpload.js,15,"`ALLOWED_MIME_ TYPES` should be a `Set`, and use `ALLOWED_MIME_ TYPES.has()` to check existence or non-existence.",TIER1
typescript:S7755,typescript,MINOR,MAINTAINABILITY,,,5,__tests__/core/prismcore/final-push-95.spec.ts,250,"Prefer `.at(…)` over `[….length - index]`. 5m MAINTAINABILITY 58 typescript:S7755 Complex index access patterns should be replaced with "".at()"" method MINOR P:__tests__/core/ prismcore/final- push-95.spec.ts(lin e 349) Prefer `.at(…)` over `[….length - index]`.",TIER2
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,tests/integration/final-scenarios-test.js,121,Prefer top-level await over using a promise chain.,TIER2
javascript:S7735,javascript,MINOR,MAINTAINABILITY,,,2,final-voice-test.js,20,Unexpected negated condition.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,fix-voice-performance.js,8,Prefer `node:fs/ promises` over `fs/ promises`.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,fix-voice-performance.js,9,Remove this unused import of 'path'.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,fix-voice-performance.js,9,Prefer `node:path` over `path`.,TIER3
javascript:S7780,javascript,MINOR,MAINTAINABILITY,,,5,fix-voice-performance.js,147,`String.raw` should be used to avoid escaping `\`.,TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,fix-voice-performance.js,183,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,fix-voice-performance.js,184,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,fix-voice-performance.js,185,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
javascript:S7780,javascript,MINOR,MAINTAINABILITY,,,5,fix-voice-performance.js,232,`String.raw` should be used to avoid escaping `\`.,TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,fix-voice-performance.js,290,Prefer top-level await over using a promise chain.,TIER3
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling.test.ts,22,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling.test.ts,39,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling.test.ts,53,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling.test.ts,80,Don't use a zero fraction in the number. 1m MAINTAINABILITY 59 typescript:S7748 Number literals should not have unnecessary decimal points or trailing zeros MINOR P:simulation/tests/ fouling.test.ts(line 107) Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling.test.ts,136,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling.test.ts,151,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling.test.ts,165,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling.test.ts,180,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling.test.ts,193,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling.test.ts,208,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling.test.ts,221,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling.test.ts,236,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling.test.ts,249,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling.test.ts,264,Don't use a zero fraction in the number.,TIER2
typescript:S1128,typescript,MINOR,MAINTAINABILITY,,,1,tests/fouling_model.test.ts,3,Remove this unused import of 'MHI'.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,tests/fouling_model.test.ts,33,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,tests/fouling_model.test.ts,93,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,tests/fouling_model.test.ts,131,Don't use a zero fraction in the number. 1m MAINTAINABILITY 60 typescript:S7748 Number literals should not have unnecessary decimal points or trailing zeros MINOR P:tests/ fouling_model.test.t s(line 135) Don't use a zero fraction in the number.,TIER2
typescript:S7755,typescript,MINOR,MAINTAINABILITY,,,5,tests/fouling_model.test.ts,201,Prefer `.at(…)` over `[….length - index]`.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,tests/fouling_model.test.ts,244,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,tests/fouling_model.test.ts,298,Don't use a zero fraction in the number.,TIER2
typescript:S7755,typescript,MINOR,MAINTAINABILITY,,,5,tests/fouling_model.test.ts,340,Prefer `.at(…)` over `[….length - index]`.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,tests/fouling_model.test.ts,369,Don't use a zero fraction in the number.,TIER2
typescript:S1128,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling_model.test.ts,3,Remove this unused import of 'MHI'.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling_model.test.ts,33,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling_model.test.ts,93,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling_model.test.ts,131,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling_model.test.ts,135,Don't use a zero fraction in the number.,TIER2
typescript:S7755,typescript,MINOR,MAINTAINABILITY,,,5,simulation/tests/fouling_model.test.ts,201,Prefer `.at(…)` over `[….length - index]`.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling_model.test.ts,244,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling_model.test.ts,298,Don't use a zero fraction in the number.,TIER2
typescript:S7755,typescript,MINOR,MAINTAINABILITY,,,1,simulation/tests/fouling_model.test.ts,340,Prefer `.at(…)` over `[….length - index]`. 5m MAINTAINABILITY 61 typescript:S7748 Number literals should not have unnecessary decimal points or trailing zeros MINOR P:simulation/tests/ fouling_model.test.t s(line 369) Don't use a zero fraction in the number.,TIER2
typescript:S1128,typescript,MINOR,MAINTAINABILITY,,,1,simulation/fouling_model.ts,1,Remove this unused import of 'SimulationConfig'.,TIER2
typescript:S1128,typescript,MINOR,MAINTAINABILITY,,,1,simulation/fouling_model.ts,2,Remove this unused import of 'MolecularSimulator '.,TIER2
typescript:S2933,typescript,MAJOR,MAINTAINABILITY,,,2,simulation/fouling_model.ts,46,Member 'weights' is never reassigned mark it as `readonly`.,TIER2
typescript:S7737,typescript,MINOR,MAINTAINABILITY,,,5,simulation/fouling_model.ts,49,Do not use an object literal as default for parameter `baseline`.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/fouling_model.ts,53,Don't use a zero fraction in the number.,TIER2
